
Predictions were generated on 27-Oct-2022 at 10:58:51 using FAST (v8.16.00a-bjj, 27-Jul-2016), compiled as a 32-bit application using single precision
 linked with  NWTC Subroutine Library (v2.09.00, 23-Jul-2016); ElastoDyn (v1.04.00a-bjj, 26-Jul-2016); InflowWind (v3.03.00, 26-Jul-2016); AeroDyn14 (v14.05.01a-bjj, 25-Jul-2016); ServoDyn (v1.06.00a-bjj, 26-Jul-2016)

Description from the FAST input file: NREL 5.0 MW Baseline Wind Turbine (Onshore)

Time      	Wind1VelX 	BldPitch1 	RotSpeed  	TTDspFA   	TwrBsMyt  	LSShftTq  	RootMyc1  	GenPwr    	GenTq     
(s)       	(m/s)     	(deg)     	(rpm)     	(m)       	(kN·m)    	(kN·m)    	(kN·m)    	(kW)      	(kN·m)    
    0.0000	 2.000E+01	 1.747E+01	 1.210E+01	 1.670E-01	 2.764E+04	-2.170E-03	 2.661E+03	 5.000E+03	 4.309E+01
    0.0125	 2.000E+01	 1.747E+01	 1.218E+01	 1.670E-01	 2.768E+04	 2.153E+02	 3.079E+03	 4.966E+03	 4.314E+01
    0.0250	 2.000E+01	 1.742E+01	 1.225E+01	 1.669E-01	 2.771E+04	 6.181E+02	 3.309E+03	 4.938E+03	 4.323E+01
    0.0375	 2.000E+01	 1.735E+01	 1.229E+01	 1.669E-01	 2.768E+04	 1.150E+03	 2.953E+03	 4.918E+03	 4.334E+01
    0.0500	 2.000E+01	 1.727E+01	 1.230E+01	 1.668E-01	 2.769E+04	 1.771E+03	 3.032E+03	 4.905E+03	 4.347E+01
    0.0625	 2.000E+01	 1.718E+01	 1.229E+01	 1.667E-01	 2.773E+04	 2.434E+03	 3.235E+03	 4.899E+03	 4.360E+01
    0.0750	 2.000E+01	 1.710E+01	 1.226E+01	 1.665E-01	 2.776E+04	 3.094E+03	 3.316E+03	 4.898E+03	 4.373E+01
    0.0875	 2.000E+01	 1.702E+01	 1.221E+01	 1.663E-01	 2.778E+04	 3.712E+03	 3.427E+03	 4.903E+03	 4.384E+01
    0.1000	 2.000E+01	 1.695E+01	 1.214E+01	 1.661E-01	 2.780E+04	 4.254E+03	 3.553E+03	 4.911E+03	 4.393E+01
    0.1125	 2.000E+01	 1.690E+01	 1.206E+01	 1.659E-01	 2.782E+04	 4.696E+03	 3.700E+03	 4.921E+03	 4.401E+01
    0.1250	 2.000E+01	 1.686E+01	 1.197E+01	 1.656E-01	 2.783E+04	 5.027E+03	 3.858E+03	 4.933E+03	 4.406E+01
    0.1375	 2.000E+01	 1.683E+01	 1.190E+01	 1.654E-01	 2.783E+04	 5.245E+03	 4.022E+03	 4.945E+03	 4.409E+01
    0.1500	 2.000E+01	 1.682E+01	 1.183E+01	 1.652E-01	 2.781E+04	 5.363E+03	 4.185E+03	 4.957E+03	 4.411E+01
    0.1625	 2.000E+01	 1.682E+01	 1.179E+01	 1.650E-01	 2.778E+04	 5.401E+03	 4.341E+03	 4.968E+03	 4.410E+01
    0.1750	 2.000E+01	 1.683E+01	 1.176E+01	 1.648E-01	 2.774E+04	 5.383E+03	 4.482E+03	 4.978E+03	 4.409E+01
    0.1875	 2.000E+01	 1.684E+01	 1.176E+01	 1.647E-01	 2.768E+04	 5.339E+03	 4.604E+03	 4.986E+03	 4.406E+01
    0.2000	 2.000E+01	 1.686E+01	 1.179E+01	 1.647E-01	 2.761E+04	 5.296E+03	 4.701E+03	 4.993E+03	 4.403E+01
    0.2125	 2.000E+01	 1.688E+01	 1.183E+01	 1.646E-01	 2.753E+04	 5.279E+03	 4.769E+03	 4.999E+03	 4.400E+01
    0.2250	 2.000E+01	 1.691E+01	 1.190E+01	 1.647E-01	 2.745E+04	 5.307E+03	 4.806E+03	 5.005E+03	 4.396E+01
    0.2375	 2.000E+01	 1.693E+01	 1.197E+01	 1.648E-01	 2.737E+04	 5.388E+03	 4.808E+03	 5.011E+03	 4.392E+01
    0.2500	 2.000E+01	 1.695E+01	 1.204E+01	 1.649E-01	 2.729E+04	 5.525E+03	 4.781E+03	 5.018E+03	 4.387E+01
    0.2625	 2.000E+01	 1.698E+01	 1.212E+01	 1.651E-01	 2.723E+04	 5.709E+03	 4.727E+03	 5.026E+03	 4.382E+01
    0.2750	 2.000E+01	 1.701E+01	 1.218E+01	 1.653E-01	 2.719E+04	 5.926E+03	 4.648E+03	 5.035E+03	 4.377E+01
    0.2875	 2.000E+01	 1.704E+01	 1.224E+01	 1.656E-01	 2.717E+04	 6.153E+03	 4.545E+03	 5.046E+03	 4.371E+01
    0.3000	 2.000E+01	 1.708E+01	 1.227E+01	 1.660E-01	 2.718E+04	 6.366E+03	 4.428E+03	 5.058E+03	 4.364E+01
    0.3125	 2.000E+01	 1.713E+01	 1.229E+01	 1.663E-01	 2.723E+04	 6.538E+03	 4.301E+03	 5.071E+03	 4.356E+01
    0.3250	 2.000E+01	 1.718E+01	 1.229E+01	 1.667E-01	 2.731E+04	 6.645E+03	 4.168E+03	 5.085E+03	 4.347E+01
    0.3375	 2.000E+01	 1.724E+01	 1.228E+01	 1.671E-01	 2.743E+04	 6.666E+03	 4.034E+03	 5.097E+03	 4.338E+01
    0.3500	 2.000E+01	 1.730E+01	 1.225E+01	 1.675E-01	 2.758E+04	 6.589E+03	 3.908E+03	 5.109E+03	 4.327E+01
    0.3625	 2.000E+01	 1.736E+01	 1.221E+01	 1.679E-01	 2.777E+04	 6.406E+03	 3.791E+03	 5.119E+03	 4.316E+01
    0.3750	 2.000E+01	 1.742E+01	 1.217E+01	 1.682E-01	 2.798E+04	 6.121E+03	 3.687E+03	 5.127E+03	 4.305E+01
    0.3875	 2.000E+01	 1.748E+01	 1.214E+01	 1.686E-01	 2.821E+04	 5.745E+03	 3.596E+03	 5.131E+03	 4.295E+01
    0.4000	 2.000E+01	 1.754E+01	 1.210E+01	 1.690E-01	 2.844E+04	 5.295E+03	 3.522E+03	 5.132E+03	 4.284E+01
    0.4125	 2.000E+01	 1.760E+01	 1.208E+01	 1.693E-01	 2.868E+04	 4.796E+03	 3.463E+03	 5.130E+03	 4.275E+01
    0.4250	 2.000E+01	 1.764E+01	 1.207E+01	 1.696E-01	 2.891E+04	 4.276E+03	 3.419E+03	 5.124E+03	 4.267E+01
    0.4375	 2.000E+01	 1.768E+01	 1.207E+01	 1.699E-01	 2.912E+04	 3.763E+03	 3.389E+03	 5.115E+03	 4.261E+01
    0.4500	 2.000E+01	 1.771E+01	 1.208E+01	 1.702E-01	 2.931E+04	 3.285E+03	 3.372E+03	 5.104E+03	 4.256E+01
    0.4625	 2.000E+01	 1.773E+01	 1.211E+01	 1.704E-01	 2.945E+04	 2.867E+03	 3.367E+03	 5.091E+03	 4.254E+01
    0.4750	 2.000E+01	 1.773E+01	 1.214E+01	 1.706E-01	 2.956E+04	 2.526E+03	 3.372E+03	 5.076E+03	 4.253E+01
    0.4875	 2.000E+01	 1.773E+01	 1.218E+01	 1.708E-01	 2.963E+04	 2.277E+03	 3.389E+03	 5.060E+03	 4.254E+01
    0.5000	 2.000E+01	 1.772E+01	 1.222E+01	 1.710E-01	 2.964E+04	 2.123E+03	 3.413E+03	 5.044E+03	 4.256E+01
    0.5125	 2.000E+01	 1.770E+01	 1.225E+01	 1.712E-01	 2.962E+04	 2.063E+03	 3.442E+03	 5.028E+03	 4.259E+01
    0.5250	 2.000E+01	 1.768E+01	 1.228E+01	 1.713E-01	 2.955E+04	 2.088E+03	 3.480E+03	 5.014E+03	 4.264E+01
    0.5375	 2.000E+01	 1.765E+01	 1.229E+01	 1.715E-01	 2.944E+04	 2.183E+03	 3.526E+03	 5.000E+03	 4.269E+01
    0.5500	 2.000E+01	 1.762E+01	 1.230E+01	 1.716E-01	 2.930E+04	 2.332E+03	 3.580E+03	 4.988E+03	 4.275E+01
    0.5625	 2.000E+01	 1.759E+01	 1.229E+01	 1.717E-01	 2.913E+04	 2.514E+03	 3.644E+03	 4.978E+03	 4.280E+01
    0.5750	 2.000E+01	 1.756E+01	 1.226E+01	 1.718E-01	 2.896E+04	 2.711E+03	 3.711E+03	 4.968E+03	 4.285E+01
    0.5875	 2.000E+01	 1.753E+01	 1.223E+01	 1.719E-01	 2.878E+04	 2.904E+03	 3.785E+03	 4.961E+03	 4.290E+01
    0.6000	 2.000E+01	 1.751E+01	 1.219E+01	 1.720E-01	 2.860E+04	 3.080E+03	 3.865E+03	 4.954E+03	 4.294E+01
    0.6125	 2.000E+01	 1.749E+01	 1.214E+01	 1.722E-01	 2.844E+04	 3.228E+03	 3.946E+03	 4.948E+03	 4.297E+01
    0.6250	 2.000E+01	 1.748E+01	 1.209E+01	 1.723E-01	 2.832E+04	 3.345E+03	 4.027E+03	 4.942E+03	 4.300E+01
    0.6375	 2.000E+01	 1.747E+01	 1.205E+01	 1.724E-01	 2.822E+04	 3.430E+03	 4.104E+03	 4.936E+03	 4.301E+01
    0.6500	 2.000E+01	 1.746E+01	 1.200E+01	 1.726E-01	 2.817E+04	 3.489E+03	 4.174E+03	 4.931E+03	 4.303E+01
    0.6625	 2.000E+01	 1.746E+01	 1.197E+01	 1.727E-01	 2.817E+04	 3.529E+03	 4.232E+03	 4.926E+03	 4.304E+01
    0.6750	 2.000E+01	 1.745E+01	 1.195E+01	 1.729E-01	 2.822E+04	 3.563E+03	 4.275E+03	 4.921E+03	 4.305E+01
    0.6875	 2.000E+01	 1.745E+01	 1.194E+01	 1.732E-01	 2.832E+04	 3.602E+03	 4.301E+03	 4.916E+03	 4.306E+01
    0.7000	 2.000E+01	 1.744E+01	 1.194E+01	 1.734E-01	 2.848E+04	 3.658E+03	 4.309E+03	 4.911E+03	 4.307E+01
    0.7125	 2.000E+01	 1.744E+01	 1.195E+01	 1.737E-01	 2.868E+04	 3.740E+03	 4.295E+03	 4.908E+03	 4.308E+01
    0.7250	 2.000E+01	 1.743E+01	 1.197E+01	 1.740E-01	 2.892E+04	 3.856E+03	 4.262E+03	 4.905E+03	 4.309E+01
    0.7375	 2.000E+01	 1.743E+01	 1.200E+01	 1.744E-01	 2.920E+04	 4.007E+03	 4.209E+03	 4.904E+03	 4.310E+01
    0.7500	 2.000E+01	 1.742E+01	 1.203E+01	 1.747E-01	 2.950E+04	 4.193E+03	 4.137E+03	 4.905E+03	 4.312E+01
    0.7625	 2.000E+01	 1.741E+01	 1.205E+01	 1.751E-01	 2.983E+04	 4.408E+03	 4.050E+03	 4.908E+03	 4.313E+01
    0.7750	 2.000E+01	 1.740E+01	 1.208E+01	 1.755E-01	 3.016E+04	 4.643E+03	 3.950E+03	 4.913E+03	 4.314E+01
    0.7875	 2.000E+01	 1.739E+01	 1.210E+01	 1.760E-01	 3.048E+04	 4.887E+03	 3.840E+03	 4.920E+03	 4.315E+01
    0.8000	 2.000E+01	 1.739E+01	 1.212E+01	 1.764E-01	 3.080E+04	 5.126E+03	 3.723E+03	 4.929E+03	 4.316E+01
    0.8125	 2.000E+01	 1.738E+01	 1.213E+01	 1.768E-01	 3.109E+04	 5.346E+03	 3.604E+03	 4.940E+03	 4.317E+01
    0.8250	 2.000E+01	 1.738E+01	 1.213E+01	 1.772E-01	 3.136E+04	 5.535E+03	 3.485E+03	 4.952E+03	 4.317E+01
    0.8375	 2.000E+01	 1.739E+01	 1.213E+01	 1.776E-01	 3.158E+04	 5.680E+03	 3.370E+03	 4.965E+03	 4.316E+01
    0.8500	 2.000E+01	 1.739E+01	 1.212E+01	 1.780E-01	 3.177E+04	 5.775E+03	 3.263E+03	 4.979E+03	 4.315E+01
    0.8625	 2.000E+01	 1.740E+01	 1.211E+01	 1.784E-01	 3.191E+04	 5.815E+03	 3.167E+03	 4.993E+03	 4.314E+01
    0.8750	 2.000E+01	 1.741E+01	 1.210E+01	 1.787E-01	 3.199E+04	 5.799E+03	 3.083E+03	 5.007E+03	 4.312E+01
    0.8875	 2.000E+01	 1.742E+01	 1.209E+01	 1.790E-01	 3.203E+04	 5.730E+03	 3.015E+03	 5.021E+03	 4.310E+01
    0.9000	 2.000E+01	 1.744E+01	 1.209E+01	 1.793E-01	 3.202E+04	 5.616E+03	 2.960E+03	 5.033E+03	 4.308E+01
    0.9125	 2.000E+01	 1.745E+01	 1.209E+01	 1.795E-01	 3.196E+04	 5.465E+03	 2.922E+03	 5.044E+03	 4.306E+01
    0.9250	 2.000E+01	 1.746E+01	 1.209E+01	 1.797E-01	 3.186E+04	 5.288E+03	 2.899E+03	 5.054E+03	 4.304E+01
    0.9375	 2.000E+01	 1.747E+01	 1.210E+01	 1.798E-01	 3.173E+04	 5.098E+03	 2.893E+03	 5.062E+03	 4.303E+01
    0.9500	 2.000E+01	 1.747E+01	 1.212E+01	 1.799E-01	 3.157E+04	 4.905E+03	 2.903E+03	 5.069E+03	 4.302E+01
    0.9625	 2.000E+01	 1.748E+01	 1.214E+01	 1.799E-01	 3.139E+04	 4.720E+03	 2.928E+03	 5.075E+03	 4.301E+01
    0.9750	 2.000E+01	 1.748E+01	 1.217E+01	 1.799E-01	 3.119E+04	 4.550E+03	 2.965E+03	 5.079E+03	 4.301E+01
    0.9875	 2.000E+01	 1.748E+01	 1.219E+01	 1.799E-01	 3.099E+04	 4.403E+03	 3.013E+03	 5.082E+03	 4.301E+01
    1.0000	 2.000E+01	 1.748E+01	 1.222E+01	 1.798E-01	 3.080E+04	 4.279E+03	 3.072E+03	 5.084E+03	 4.301E+01
    1.0125	 2.000E+01	 1.747E+01	 1.224E+01	 1.796E-01	 3.061E+04	 4.180E+03	 3.140E+03	 5.086E+03	 4.302E+01
    1.0250	 2.000E+01	 1.747E+01	 1.226E+01	 1.795E-01	 3.043E+04	 4.102E+03	 3.216E+03	 5.086E+03	 4.303E+01
    1.0375	 2.000E+01	 1.746E+01	 1.227E+01	 1.792E-01	 3.028E+04	 4.040E+03	 3.302E+03	 5.086E+03	 4.303E+01
    1.0500	 2.000E+01	 1.746E+01	 1.227E+01	 1.790E-01	 3.014E+04	 3.989E+03	 3.390E+03	 5.085E+03	 4.304E+01
    1.0625	 2.000E+01	 1.746E+01	 1.227E+01	 1.787E-01	 3.003E+04	 3.940E+03	 3.484E+03	 5.083E+03	 4.304E+01
    1.0750	 2.000E+01	 1.746E+01	 1.226E+01	 1.785E-01	 2.993E+04	 3.889E+03	 3.581E+03	 5.081E+03	 4.304E+01
    1.0875	 2.000E+01	 1.746E+01	 1.225E+01	 1.782E-01	 2.986E+04	 3.829E+03	 3.680E+03	 5.077E+03	 4.304E+01
    1.1000	 2.000E+01	 1.746E+01	 1.223E+01	 1.778E-01	 2.981E+04	 3.756E+03	 3.779E+03	 5.072E+03	 4.303E+01
    1.1125	 2.000E+01	 1.747E+01	 1.221E+01	 1.775E-01	 2.976E+04	 3.669E+03	 3.875E+03	 5.066E+03	 4.302E+01
    1.1250	 2.000E+01	 1.748E+01	 1.218E+01	 1.772E-01	 2.973E+04	 3.569E+03	 3.967E+03	 5.059E+03	 4.300E+01
    1.1375	 2.000E+01	 1.749E+01	 1.216E+01	 1.768E-01	 2.970E+04	 3.458E+03	 4.052E+03	 5.051E+03	 4.299E+01
    1.1500	 2.000E+01	 1.750E+01	 1.213E+01	 1.765E-01	 2.967E+04	 3.341E+03	 4.128E+03	 5.041E+03	 4.297E+01
    1.1625	 2.000E+01	 1.751E+01	 1.211E+01	 1.762E-01	 2.963E+04	 3.226E+03	 4.194E+03	 5.030E+03	 4.295E+01
    1.1750	 2.000E+01	 1.752E+01	 1.210E+01	 1.759E-01	 2.959E+04	 3.118E+03	 4.247E+03	 5.019E+03	 4.293E+01
    1.1875	 2.000E+01	 1.753E+01	 1.208E+01	 1.756E-01	 2.952E+04	 3.027E+03	 4.287E+03	 5.006E+03	 4.292E+01
    1.2000	 2.000E+01	 1.754E+01	 1.208E+01	 1.754E-01	 2.944E+04	 2.959E+03	 4.312E+03	 4.993E+03	 4.290E+01
    1.2125	 2.000E+01	 1.755E+01	 1.207E+01	 1.752E-01	 2.934E+04	 2.920E+03	 4.322E+03	 4.980E+03	 4.290E+01
    1.2250	 2.000E+01	 1.755E+01	 1.207E+01	 1.750E-01	 2.923E+04	 2.914E+03	 4.316E+03	 4.967E+03	 4.289E+01
    1.2375	 2.000E+01	 1.755E+01	 1.207E+01	 1.748E-01	 2.909E+04	 2.944E+03	 4.295E+03	 4.955E+03	 4.289E+01
    1.2500	 2.000E+01	 1.755E+01	 1.208E+01	 1.746E-01	 2.894E+04	 3.009E+03	 4.260E+03	 4.944E+03	 4.289E+01
    1.2625	 2.000E+01	 1.755E+01	 1.208E+01	 1.745E-01	 2.878E+04	 3.108E+03	 4.210E+03	 4.933E+03	 4.289E+01
    1.2750	 2.000E+01	 1.755E+01	 1.208E+01	 1.744E-01	 2.862E+04	 3.235E+03	 4.148E+03	 4.924E+03	 4.290E+01
    1.2875	 2.000E+01	 1.754E+01	 1.208E+01	 1.743E-01	 2.846E+04	 3.385E+03	 4.074E+03	 4.917E+03	 4.291E+01
    1.3000	 2.000E+01	 1.754E+01	 1.208E+01	 1.742E-01	 2.830E+04	 3.551E+03	 3.991E+03	 4.911E+03	 4.292E+01
    1.3125	 2.000E+01	 1.753E+01	 1.207E+01	 1.742E-01	 2.816E+04	 3.726E+03	 3.902E+03	 4.907E+03	 4.293E+01
    1.3250	 2.000E+01	 1.753E+01	 1.207E+01	 1.741E-01	 2.804E+04	 3.903E+03	 3.808E+03	 4.905E+03	 4.294E+01
    1.3375	 2.000E+01	 1.752E+01	 1.206E+01	 1.741E-01	 2.794E+04	 4.074E+03	 3.711E+03	 4.904E+03	 4.295E+01
    1.3500	 2.000E+01	 1.752E+01	 1.205E+01	 1.741E-01	 2.787E+04	 4.235E+03	 3.615E+03	 4.905E+03	 4.296E+01
    1.3625	 2.000E+01	 1.751E+01	 1.204E+01	 1.740E-01	 2.783E+04	 4.381E+03	 3.522E+03	 4.908E+03	 4.296E+01
    1.3750	 2.000E+01	 1.751E+01	 1.203E+01	 1.740E-01	 2.782E+04	 4.510E+03	 3.434E+03	 4.911E+03	 4.297E+01
    1.3875	 2.000E+01	 1.751E+01	 1.203E+01	 1.739E-01	 2.785E+04	 4.621E+03	 3.349E+03	 4.916E+03	 4.298E+01
    1.4000	 2.000E+01	 1.750E+01	 1.202E+01	 1.739E-01	 2.791E+04	 4.715E+03	 3.272E+03	 4.922E+03	 4.299E+01
    1.4125	 2.000E+01	 1.750E+01	 1.202E+01	 1.738E-01	 2.800E+04	 4.794E+03	 3.202E+03	 4.929E+03	 4.300E+01
    1.4250	 2.000E+01	 1.749E+01	 1.203E+01	 1.738E-01	 2.812E+04	 4.861E+03	 3.141E+03	 4.937E+03	 4.302E+01
    1.4375	 2.000E+01	 1.748E+01	 1.204E+01	 1.737E-01	 2.825E+04	 4.917E+03	 3.087E+03	 4.946E+03	 4.303E+01
    1.4500	 2.000E+01	 1.747E+01	 1.205E+01	 1.736E-01	 2.840E+04	 4.967E+03	 3.044E+03	 4.955E+03	 4.304E+01
    1.4625	 2.000E+01	 1.747E+01	 1.206E+01	 1.734E-01	 2.855E+04	 5.013E+03	 3.012E+03	 4.965E+03	 4.306E+01
    1.4750	 2.000E+01	 1.746E+01	 1.208E+01	 1.733E-01	 2.869E+04	 5.056E+03	 2.990E+03	 4.975E+03	 4.308E+01
    1.4875	 2.000E+01	 1.745E+01	 1.210E+01	 1.732E-01	 2.883E+04	 5.098E+03	 2.978E+03	 4.986E+03	 4.309E+01
    1.5000	 2.000E+01	 1.744E+01	 1.212E+01	 1.730E-01	 2.896E+04	 5.137E+03	 2.977E+03	 4.997E+03	 4.311E+01
    1.5125	 2.000E+01	 1.743E+01	 1.214E+01	 1.728E-01	 2.906E+04	 5.172E+03	 2.987E+03	 5.008E+03	 4.312E+01
    1.5250	 2.000E+01	 1.742E+01	 1.216E+01	 1.726E-01	 2.914E+04	 5.200E+03	 3.008E+03	 5.020E+03	 4.314E+01
    1.5375	 2.000E+01	 1.741E+01	 1.218E+01	 1.724E-01	 2.919E+04	 5.218E+03	 3.039E+03	 5.031E+03	 4.315E+01
    1.5500	 2.000E+01	 1.741E+01	 1.219E+01	 1.722E-01	 2.922E+04	 5.222E+03	 3.082E+03	 5.043E+03	 4.316E+01
    1.5625	 2.000E+01	 1.740E+01	 1.220E+01	 1.719E-01	 2.921E+04	 5.209E+03	 3.131E+03	 5.054E+03	 4.317E+01
    1.5750	 2.000E+01	 1.740E+01	 1.220E+01	 1.717E-01	 2.918E+04	 5.176E+03	 3.188E+03	 5.064E+03	 4.317E+01
    1.5875	 2.000E+01	 1.740E+01	 1.221E+01	 1.714E-01	 2.913E+04	 5.119E+03	 3.250E+03	 5.073E+03	 4.317E+01
    1.6000	 2.000E+01	 1.740E+01	 1.221E+01	 1.712E-01	 2.905E+04	 5.038E+03	 3.317E+03	 5.081E+03	 4.316E+01
    1.6125	 2.000E+01	 1.741E+01	 1.220E+01	 1.709E-01	 2.897E+04	 4.932E+03	 3.387E+03	 5.088E+03	 4.315E+01
    1.6250	 2.000E+01	 1.742E+01	 1.220E+01	 1.707E-01	 2.887E+04	 4.804E+03	 3.458E+03	 5.093E+03	 4.314E+01
    1.6375	 2.000E+01	 1.743E+01	 1.220E+01	 1.704E-01	 2.878E+04	 4.655E+03	 3.529E+03	 5.097E+03	 4.312E+01
    1.6500	 2.000E+01	 1.744E+01	 1.219E+01	 1.701E-01	 2.869E+04	 4.489E+03	 3.599E+03	 5.098E+03	 4.311E+01
    1.6625	 2.000E+01	 1.745E+01	 1.218E+01	 1.698E-01	 2.861E+04	 4.312E+03	 3.666E+03	 5.098E+03	 4.309E+01
    1.6750	 2.000E+01	 1.746E+01	 1.218E+01	 1.696E-01	 2.854E+04	 4.129E+03	 3.729E+03	 5.096E+03	 4.307E+01
    1.6875	 2.000E+01	 1.747E+01	 1.218E+01	 1.693E-01	 2.850E+04	 3.946E+03	 3.788E+03	 5.093E+03	 4.305E+01
    1.7000	 2.000E+01	 1.748E+01	 1.217E+01	 1.690E-01	 2.848E+04	 3.768E+03	 3.842E+03	 5.087E+03	 4.303E+01
    1.7125	 2.000E+01	 1.749E+01	 1.217E+01	 1.688E-01	 2.848E+04	 3.602E+03	 3.889E+03	 5.080E+03	 4.301E+01
    1.7250	 2.000E+01	 1.750E+01	 1.217E+01	 1.685E-01	 2.851E+04	 3.451E+03	 3.928E+03	 5.072E+03	 4.299E+01
    1.7375	 2.000E+01	 1.751E+01	 1.217E+01	 1.682E-01	 2.857E+04	 3.319E+03	 3.961E+03	 5.063E+03	 4.298E+01
    1.7500	 2.000E+01	 1.752E+01	 1.216E+01	 1.680E-01	 2.865E+04	 3.209E+03	 3.985E+03	 5.052E+03	 4.297E+01
    1.7625	 2.000E+01	 1.752E+01	 1.216E+01	 1.677E-01	 2.875E+04	 3.122E+03	 4.002E+03	 5.041E+03	 4.295E+01
    1.7750	 2.000E+01	 1.753E+01	 1.216E+01	 1.675E-01	 2.886E+04	 3.059E+03	 4.012E+03	 5.029E+03	 4.294E+01
    1.7875	 2.000E+01	 1.754E+01	 1.215E+01	 1.672E-01	 2.898E+04	 3.018E+03	 4.015E+03	 5.017E+03	 4.294E+01
    1.8000	 2.000E+01	 1.754E+01	 1.214E+01	 1.670E-01	 2.910E+04	 3.000E+03	 4.013E+03	 5.005E+03	 4.293E+01
    1.8125	 2.000E+01	 1.754E+01	 1.213E+01	 1.668E-01	 2.921E+04	 3.002E+03	 4.007E+03	 4.993E+03	 4.293E+01
    1.8250	 2.000E+01	 1.755E+01	 1.212E+01	 1.665E-01	 2.931E+04	 3.023E+03	 3.998E+03	 4.981E+03	 4.292E+01
    1.8375	 2.000E+01	 1.755E+01	 1.211E+01	 1.663E-01	 2.939E+04	 3.059E+03	 3.987E+03	 4.970E+03	 4.292E+01
    1.8500	 2.000E+01	 1.755E+01	 1.209E+01	 1.660E-01	 2.945E+04	 3.109E+03	 3.976E+03	 4.959E+03	 4.292E+01
    1.8625	 2.000E+01	 1.755E+01	 1.208E+01	 1.658E-01	 2.947E+04	 3.172E+03	 3.964E+03	 4.949E+03	 4.292E+01
    1.8750	 2.000E+01	 1.755E+01	 1.207E+01	 1.655E-01	 2.946E+04	 3.247E+03	 3.953E+03	 4.940E+03	 4.292E+01
    1.8875	 2.000E+01	 1.755E+01	 1.206E+01	 1.653E-01	 2.942E+04	 3.332E+03	 3.943E+03	 4.932E+03	 4.292E+01
    1.9000	 2.000E+01	 1.755E+01	 1.205E+01	 1.650E-01	 2.934E+04	 3.427E+03	 3.934E+03	 4.924E+03	 4.292E+01
    1.9125	 2.000E+01	 1.755E+01	 1.204E+01	 1.647E-01	 2.922E+04	 3.531E+03	 3.926E+03	 4.918E+03	 4.293E+01
    1.9250	 2.000E+01	 1.754E+01	 1.203E+01	 1.644E-01	 2.907E+04	 3.646E+03	 3.919E+03	 4.913E+03	 4.293E+01
    1.9375	 2.000E+01	 1.754E+01	 1.203E+01	 1.642E-01	 2.889E+04	 3.769E+03	 3.914E+03	 4.910E+03	 4.294E+01
    1.9500	 2.000E+01	 1.754E+01	 1.203E+01	 1.639E-01	 2.868E+04	 3.901E+03	 3.909E+03	 4.908E+03	 4.295E+01
    1.9625	 2.000E+01	 1.753E+01	 1.203E+01	 1.636E-01	 2.845E+04	 4.041E+03	 3.906E+03	 4.907E+03	 4.296E+01
    1.9750	 2.000E+01	 1.753E+01	 1.204E+01	 1.633E-01	 2.821E+04	 4.187E+03	 3.904E+03	 4.908E+03	 4.297E+01
    1.9875	 2.000E+01	 1.752E+01	 1.204E+01	 1.629E-01	 2.796E+04	 4.338E+03	 3.904E+03	 4.910E+03	 4.298E+01
    2.0000	 2.000E+01	 1.751E+01	 1.205E+01	 1.626E-01	 2.772E+04	 4.491E+03	 3.903E+03	 4.914E+03	 4.300E+01
    2.0125	 2.000E+01	 1.750E+01	 1.206E+01	 1.623E-01	 2.748E+04	 4.642E+03	 3.903E+03	 4.919E+03	 4.301E+01
    2.0250	 2.000E+01	 1.750E+01	 1.207E+01	 1.619E-01	 2.726E+04	 4.788E+03	 3.903E+03	 4.926E+03	 4.302E+01
    2.0375	 2.000E+01	 1.749E+01	 1.208E+01	 1.616E-01	 2.706E+04	 4.926E+03	 3.903E+03	 4.934E+03	 4.304E+01
    2.0500	 2.000E+01	 1.748E+01	 1.209E+01	 1.612E-01	 2.688E+04	 5.051E+03	 3.904E+03	 4.944E+03	 4.305E+01
    2.0625	 2.000E+01	 1.748E+01	 1.209E+01	 1.609E-01	 2.673E+04	 5.159E+03	 3.905E+03	 4.954E+03	 4.306E+01
    2.0750	 2.000E+01	 1.747E+01	 1.210E+01	 1.605E-01	 2.661E+04	 5.248E+03	 3.906E+03	 4.965E+03	 4.307E+01
    2.0875	 2.000E+01	 1.747E+01	 1.211E+01	 1.602E-01	 2.652E+04	 5.314E+03	 3.908E+03	 4.977E+03	 4.308E+01
    2.1000	 2.000E+01	 1.747E+01	 1.211E+01	 1.598E-01	 2.645E+04	 5.357E+03	 3.909E+03	 4.989E+03	 4.308E+01
    2.1125	 2.000E+01	 1.746E+01	 1.212E+01	 1.594E-01	 2.641E+04	 5.373E+03	 3.912E+03	 5.001E+03	 4.309E+01
    2.1250	 2.000E+01	 1.746E+01	 1.213E+01	 1.591E-01	 2.639E+04	 5.365E+03	 3.914E+03	 5.013E+03	 4.309E+01
    2.1375	 2.000E+01	 1.746E+01	 1.213E+01	 1.587E-01	 2.638E+04	 5.331E+03	 3.918E+03	 5.025E+03	 4.309E+01
    2.1500	 2.000E+01	 1.746E+01	 1.214E+01	 1.583E-01	 2.639E+04	 5.274E+03	 3.923E+03	 5.036E+03	 4.309E+01
    2.1625	 2.000E+01	 1.746E+01	 1.215E+01	 1.580E-01	 2.639E+04	 5.196E+03	 3.929E+03	 5.046E+03	 4.309E+01
